Ship_Name,Port_Name,ETA_Planned,Optimized_Priority,Queue_Time,Actual_Arrival,Actual_Berth,Actual_Departure,Delay_Hours,Waiting_Time_Hours
KM LAMBELU,LARANTUKA,2025-07-16 09:00:00,0.7554610464725733,2025-07-15 14:52:08.165584769,2025-07-16 09:00:00,2025-07-16 09:00:00,2025-07-16 11:00:00,0.0,0.0
KM DOBONSOLO,BAU-BAU,2025-07-16 02:00:00,0.4234896797295528,2025-07-15 15:50:10.491671368,2025-07-16 02:00:00,2025-07-16 02:00:00,2025-07-16 04:00:00,0.0,0.0
KM NGGAPULU,JAILOLO,2025-07-16 04:00:00,0.4506814901298723,2025-07-15 17:11:01.119252779,2025-07-16 04:00:00,2025-07-16 04:00:00,2025-07-16 06:00:00,0.0,0.0
KM TIDAR,KIJANG,2025-07-16 14:00:00,0.8360996755123602,2025-07-15 17:56:00.988035731,2025-07-16 14:00:00,2025-07-16 14:00:00,2025-07-16 17:00:00,0.0,0.0
KM CIREMAI,SURABAYA,2025-07-16 06:00:00,0.4906391848178628,2025-07-15 18:13:28.774431736,2025-07-16 06:00:00,2025-07-16 06:00:00,2025-07-16 10:00:00,0.0,0.0
KM LAMBELU,MAUMERE,2025-07-16 02:00:00,0.32176357238911,2025-07-15 18:16:39.627345580,2025-07-16 11:00:00,2025-07-16 11:00:00,2025-07-16 13:00:00,9.0,0.0
KM TILONGKABILA,BITUNG,2025-07-16 14:00:00,0.8048443103643593,2025-07-15 18:41:01.451584518,2025-07-16 14:00:00,2025-07-16 14:00:00,2025-07-17 03:00:00,0.0,0.0
KM SIRIMAU,TIMIKA,2025-07-16 06:00:00,0.4675118565498187,2025-07-15 18:46:46.975594095,2025-07-16 06:00:00,2025-07-16 06:00:00,2025-07-16 08:00:00,0.0,0.0
KM KELIMUTU,KUMAI,2025-07-16 06:00:00,0.4608257060605843,2025-07-15 18:56:24.658996366,2025-07-16 06:00:00,2025-07-16 06:00:00,2025-07-16 10:00:00,0.0,0.0
KM SINABUNG,BIAK,2025-07-16 11:00:00,0.6276800346998131,2025-07-15 19:56:08.445001935,2025-07-16 11:00:00,2025-07-16 11:00:00,2025-07-16 13:00:00,0.0,0.0
KM DOROLONDA,NABIRE,2025-07-16 07:00:00,0.4336214845293648,2025-07-15 20:35:35.103736662,2025-07-16 07:00:00,2025-07-16 07:00:00,2025-07-16 09:00:00,0.0,0.0
KM KELUD,BATAM,2025-07-16 16:00:00,0.7109502074269152,2025-07-15 22:56:13.902078315,2025-07-16 16:00:00,2025-07-16 16:00:00,2025-07-16 20:00:00,0.0,0.0
KM DOBONSOLO,MAKASSAR,2025-07-16 19:00:00,0.7708221429396296,2025-07-16 00:30:00.966850017,2025-07-16 19:00:00,2025-07-16 19:00:00,2025-07-16 22:00:00,0.0,0.0
KM SIRIMAU,DOBO,2025-07-17 01:00:00,1.0,2025-07-16 01:00:00.000000000,2025-07-17 01:00:00,2025-07-17 01:00:00,2025-07-17 03:00:00,0.0,0.0
KM SANGIANG,BANDA,2025-07-16 07:00:00,0.2326598430552125,2025-07-16 01:24:58.189560030,2025-07-16 07:00:00,2025-07-16 07:00:00,2025-07-16 09:00:00,0.0,0.0
KM TIDAR,KIJANG,2025-07-16 14:00:00,0.5112186721723979,2025-07-16 01:43:50.706724304,2025-07-16 17:00:00,2025-07-16 17:00:00,2025-07-16 17:00:00,3.0,0.0
KM BINAIYA,LABUAN BAJO,2025-07-16 10:00:00,0.307908465937487,2025-07-16 02:36:36.708543000,2025-07-16 10:00:00,2025-07-16 10:00:00,2025-07-16 13:00:00,0.0,0.0
KM KELUD,TANJUNG BALAI KARIMUN,2025-07-16 12:00:00,0.388560346910357,2025-07-16 02:40:28.386026944,2025-07-16 20:00:00,2025-07-16 20:00:00,2025-07-16 21:00:00,8.0,0.0
KM DOROLONDA,SERUI,2025-07-16 15:00:00,0.3702116672163775,2025-07-16 06:06:53.711952506,2025-07-16 15:00:00,2025-07-16 15:00:00,2025-07-16 17:00:00,0.0,0.0
KM PANGRANGO,BANDA,2025-07-17 00:00:00,0.712509509060366,2025-07-16 06:53:59.178417184,2025-07-17 00:00:00,2025-07-17 00:00:00,2025-07-17 02:00:00,0.0,0.0
KM TATAMAILAU,AMBON,2025-07-16 18:00:00,0.4000365215616982,2025-07-16 08:23:56.844537069,2025-07-16 18:00:00,2025-07-16 18:00:00,2025-07-16 20:00:00,0.0,0.0
KM LAWIT,SURABAYA,2025-07-17 03:00:00,0.7568586496467453,2025-07-16 08:50:07.412670521,2025-07-17 03:00:00,2025-07-17 03:00:00,2025-07-17 06:00:00,0.0,0.0
KM NGGAPULU,BITUNG,2025-07-16 15:00:00,0.1855797313424186,2025-07-16 10:32:45.911212016,2025-07-16 15:00:00,2025-07-17 03:00:00,2025-07-17 14:00:00,12.0,12.0
KM SANGIANG,GESER,2025-07-16 19:00:00,0.3445577611940921,2025-07-16 10:43:50.209432832,2025-07-16 19:00:00,2025-07-16 19:00:00,2025-07-16 21:00:00,0.0,0.0
KM LAMBELU,BAU-BAU,2025-07-16 23:00:00,0.4238962893458399,2025-07-16 12:49:35.360600520,2025-07-16 23:00:00,2025-07-16 23:00:00,2025-07-17 01:00:00,0.0,0.0
KM LABOBAR,SURABAYA,2025-07-16 21:00:00,0.2876219222750525,2025-07-16 14:05:49.465915437,2025-07-16 21:00:00,2025-07-17 06:00:00,2025-07-17 10:00:00,9.0,9.0
KM BK SIGUNTANG,BALIKPAPAN,2025-07-17 05:00:00,0.4770637342253474,2025-07-16 17:33:01.693362932,2025-07-17 05:00:00,2025-07-17 05:00:00,2025-07-17 07:00:00,0.0,0.0
KM PANGRANGO,AMBON,2025-07-17 17:00:00,0.9466732584720752,2025-07-16 18:16:47.430468012,2025-07-17 17:00:00,2025-07-17 17:00:00,2025-07-17 17:00:00,0.0,0.0
KM NGGAPULU,JAILOLO,2025-07-17 12:00:00,0.7286844061628369,2025-07-16 18:30:41.667307532,2025-07-17 14:00:00,2025-07-17 14:00:00,2025-07-17 16:00:00,2.0,0.0
KM KELIMUTU,SEMARANG,2025-07-17 10:00:00,0.6107254889794753,2025-07-16 19:20:33.317752175,2025-07-17 10:00:00,2025-07-17 10:00:00,2025-07-17 17:00:00,0.0,0.0
KM PANGRANGO,AMBON,2025-07-17 17:00:00,0.8386514062443837,2025-07-16 20:52:20.518500486,2025-07-17 17:00:00,2025-07-17 17:00:00,2025-07-18 14:00:00,0.0,0.0
KM SANGIANG,FAK-FAK,2025-07-17 09:00:00,0.4307693215497349,2025-07-16 22:39:41.530618102,2025-07-17 09:00:00,2025-07-17 09:00:00,2025-07-17 16:00:00,0.0,0.0
KM SINABUNG,JAYAPURA,2025-07-17 09:00:00,0.3639951824819521,2025-07-17 00:15:50.816233559,2025-07-17 09:00:00,2025-07-17 09:00:00,2025-07-17 14:00:00,0.0,0.0
KM LAMBELU,MAKASSAR,2025-07-17 16:00:00,0.6123018618175559,2025-07-17 01:18:17.119138965,2025-07-17 16:00:00,2025-07-17 16:00:00,2025-07-17 20:00:00,0.0,0.0
KM DOROLONDA,JAYAPURA,2025-07-17 12:00:00,0.4410263521432104,2025-07-17 01:24:55.323174827,2025-07-17 12:00:00,2025-07-17 14:00:00,2025-07-17 20:00:00,2.0,2.0
KM BK SIGUNTANG,PARE-PARE,2025-07-17 22:00:00,0.7038114700272577,2025-07-17 05:06:30.688989646,2025-07-17 22:00:00,2025-07-17 22:00:00,2025-07-18 01:00:00,0.0,0.0
KM CIREMAI,MAKASSAR,2025-07-17 16:00:00,0.4477521544952428,2025-07-17 05:15:14.213851611,2025-07-17 16:00:00,2025-07-17 20:00:00,2025-07-18 00:00:00,4.0,4.0
KM SIRIMAU,TUAL,2025-07-17 13:00:00,0.3206570260333796,2025-07-17 05:18:15.232950717,2025-07-17 13:00:00,2025-07-17 13:00:00,2025-07-17 18:00:00,0.0,0.0
KM NGGAPULU,TERNATE,2025-07-17 16:00:00,0.4266876530943208,2025-07-17 05:45:34.186772650,2025-07-17 16:00:00,2025-07-17 16:00:00,2025-07-17 18:00:00,0.0,0.0
KM KELUD,TANJUNG PRIOK,2025-07-18 04:00:00,0.8019413601419281,2025-07-17 08:45:12.266483739,2025-07-18 04:00:00,2025-07-18 04:00:00,2025-07-18 04:00:00,0.0,0.0
KM BINAIYA,BENOA,2025-07-17 16:00:00,0.2984859828459321,2025-07-17 08:50:10.811082113,2025-07-17 16:00:00,2025-07-17 16:00:00,2025-07-17 16:00:00,0.0,0.0
KM WILIS,MAKASSAR,2025-07-18 02:00:00,0.688561303143395,2025-07-17 09:28:28.303408413,2025-07-18 02:00:00,2025-07-18 02:00:00,2025-07-18 08:00:00,0.0,0.0
KM TILONGKABILA,GORONTALO,2025-07-17 18:00:00,0.3374991126958235,2025-07-17 09:54:00.076663080,2025-07-17 18:00:00,2025-07-17 18:00:00,2025-07-17 20:00:00,0.0,0.0
KM BINAIYA,BENOA,2025-07-17 16:00:00,0.20950401176147,2025-07-17 10:58:18.853383810,2025-07-17 16:00:00,2025-07-17 16:00:00,2025-07-18 07:00:00,0.0,0.0
KM TIDAR,TANJUNG PRIOK,2025-07-18 03:00:00,0.6098454985335111,2025-07-17 12:21:49.348926706,2025-07-18 03:00:00,2025-07-18 04:00:00,2025-07-18 10:00:00,1.0,1.0
KM TATAMAILAU,TUAL,2025-07-17 22:00:00,0.3777878143527651,2025-07-17 12:55:59.132839923,2025-07-17 22:00:00,2025-07-17 22:00:00,2025-07-18 02:00:00,0.0,0.0
KM SANGIANG,GESER,2025-07-18 05:00:00,0.5948695497555654,2025-07-17 14:43:23.270901118,2025-07-18 05:00:00,2025-07-18 05:00:00,2025-07-18 07:00:00,0.0,0.0
KM SIRIMAU,SAUMLAKI,2025-07-18 13:00:00,0.9020186084654324,2025-07-17 15:21:05.592228588,2025-07-18 13:00:00,2025-07-18 13:00:00,2025-07-18 15:00:00,0.0,0.0
KM LAWIT,KUMAI,2025-07-18 11:00:00,0.7407560085198692,2025-07-17 17:13:18.680863883,2025-07-18 11:00:00,2025-07-18 11:00:00,2025-07-18 11:00:00,0.0,0.0
KM CIREMAI,BAU-BAU,2025-07-18 12:00:00,0.7234613231785019,2025-07-17 18:38:12.941677378,2025-07-18 12:00:00,2025-07-18 12:00:00,2025-07-18 14:00:00,0.0,0.0
KM DOBONSOLO,SURABAYA,2025-07-18 01:00:00,0.230562373092546,2025-07-17 19:27:59.410964805,2025-07-18 01:00:00,2025-07-18 01:00:00,2025-07-18 03:00:00,0.0,0.0
KM TILONGKABILA,LUWUK,2025-07-18 07:00:00,0.4528001527351933,2025-07-17 20:07:58.066803678,2025-07-18 07:00:00,2025-07-18 07:00:00,2025-07-18 09:00:00,0.0,0.0
KM LABOBAR,MAKASSAR,2025-07-18 06:00:00,0.4072327463191947,2025-07-17 20:13:35.090718021,2025-07-18 06:00:00,2025-07-18 08:00:00,2025-07-18 11:00:00,2.0,2.0
KM SINABUNG,BIAK,2025-07-18 11:00:00,0.5762465461236391,2025-07-17 21:10:12.298414919,2025-07-18 11:00:00,2025-07-18 11:00:00,2025-07-18 13:00:00,0.0,0.0
KM DOROLONDA,SERUI,2025-07-18 12:00:00,0.6144657550943626,2025-07-17 21:15:10.158759846,2025-07-18 12:00:00,2025-07-18 12:00:00,2025-07-18 14:00:00,0.0,0.0
KM LAMBELU,PARE-PARE,2025-07-18 01:00:00,0.1459792783786276,2025-07-17 21:29:47.390348087,2025-07-18 01:00:00,2025-07-18 01:00:00,2025-07-18 06:00:00,0.0,0.0
KM BK SIGUNTANG,MAKASSAR,2025-07-18 06:00:00,0.34032992085402,2025-07-17 21:49:55.494838215,2025-07-18 06:00:00,2025-07-18 11:00:00,2025-07-18 16:00:00,5.0,5.0
KM NGGAPULU,AMBON,2025-07-18 14:00:00,0.6078910019178577,2025-07-17 23:24:38.217434296,2025-07-18 14:00:00,2025-07-18 14:00:00,2025-07-18 17:00:00,0.0,0.0
KM KELUD,TANJUNG PRIOK,2025-07-18 04:00:00,0.1102599622281117,2025-07-18 01:21:13.539263490,2025-07-18 04:00:00,2025-07-18 10:00:00,2025-07-19 03:00:00,6.0,6.0
KM SANGIANG,BANDA,2025-07-18 17:00:00,0.61383040278486,2025-07-18 02:16:05.053199387,2025-07-18 17:00:00,2025-07-18 17:00:00,2025-07-18 19:00:00,0.0,0.0
KM TATAMAILAU,DOBO,2025-07-18 11:00:00,0.2641935578109851,2025-07-18 04:39:33.676605130,2025-07-18 11:00:00,2025-07-18 11:00:00,2025-07-18 13:00:00,0.0,0.0
KM LABOBAR,BAU-BAU,2025-07-19 01:00:00,0.6344000474393447,2025-07-18 09:46:27.835901242,2025-07-19 01:00:00,2025-07-19 01:00:00,2025-07-19 03:00:00,0.0,0.0
KM SINABUNG,NABIRE,2025-07-18 23:00:00,0.5027375434270682,2025-07-18 10:56:03.476247901,2025-07-18 23:00:00,2025-07-18 23:00:00,2025-07-19 01:00:00,0.0,0.0
KM DOROLONDA,NABIRE,2025-07-18 20:00:00,0.3592043233228692,2025-07-18 11:22:44.746464904,2025-07-18 20:00:00,2025-07-19 01:00:00,2025-07-19 03:00:00,5.0,5.0
KM DOBONSOLO,TANJUNG PRIOK,2025-07-19 05:00:00,0.529945202014853,2025-07-18 16:16:52.734545919,2025-07-19 05:00:00,2025-07-19 05:00:00,2025-07-19 05:00:00,0.0,0.0
KM DOBONSOLO,TANJUNG PRIOK,2025-07-19 05:00:00,0.5256104043486162,2025-07-18 16:23:07.261064279,2025-07-19 05:00:00,2025-07-19 05:00:00,2025-07-19 16:00:00,0.0,0.0
KM LAMBELU,BALIKPAPAN,2025-07-18 22:00:00,0.2019654778299965,2025-07-18 17:09:10.182715488,2025-07-18 22:00:00,2025-07-18 22:00:00,2025-07-19 00:00:00,0.0,0.0
KM PANGRANGO,BANDA,2025-07-19 05:00:00,0.4714288177074145,2025-07-18 17:41:08.550150080,2025-07-19 05:00:00,2025-07-19 05:00:00,2025-07-20 16:00:00,0.0,0.0
KM BK SIGUNTANG,MAUMERE,2025-07-19 05:00:00,0.4472846408251684,2025-07-18 18:15:54.607032706,2025-07-19 05:00:00,2025-07-19 05:00:00,2025-07-19 07:00:00,0.0,0.0
KM NGGAPULU,NAMLEA,2025-07-18 22:00:00,0.1549670007679958,2025-07-18 18:16:50.851133645,2025-07-18 22:00:00,2025-07-18 22:00:00,2025-07-19 00:00:00,0.0,0.0
KM BINAIYA,BIMA,2025-07-19 06:00:00,0.4636730153025745,2025-07-18 18:52:18.651477857,2025-07-19 06:00:00,2025-07-19 06:00:00,2025-07-19 08:00:00,0.0,0.0
KM TILONGKABILA,KENDARI,2025-07-19 03:00:00,0.3379175017136292,2025-07-18 18:53:23.927851943,2025-07-19 03:00:00,2025-07-19 03:00:00,2025-07-19 07:00:00,0.0,0.0
KM TILONGKABILA,RAHA,2025-07-19 14:00:00,0.7298293249629584,2025-07-18 20:29:02.746323201,2025-07-19 14:00:00,2025-07-19 14:00:00,2025-07-19 15:00:00,0.0,0.0
KM TATAMAILAU,TIMIKA,2025-07-19 09:00:00,0.5106043946357205,2025-07-18 20:44:43.780303475,2025-07-19 09:00:00,2025-07-19 09:00:00,2025-07-19 11:00:00,0.0,0.0
KM DOROLONDA,MANOKWARI,2025-07-19 08:00:00,0.4294709962585695,2025-07-18 21:41:33.705923259,2025-07-19 08:00:00,2025-07-19 08:00:00,2025-07-19 10:00:00,0.0,0.0
KM SANGIANG,AMBON,2025-07-19 13:00:00,0.6340226463509959,2025-07-18 21:47:00.443355274,2025-07-19 13:00:00,2025-07-19 13:00:00,2025-07-20 00:00:00,0.0,0.0
KM WILIS,LABUAN BAJO,2025-07-19 08:00:00,0.3361735309336371,2025-07-18 23:55:54.606927335,2025-07-19 08:00:00,2025-07-19 08:00:00,2025-07-19 09:00:00,0.0,0.0
KM SINABUNG,MANOKWARI,2025-07-19 11:00:00,0.460586703250553,2025-07-18 23:56:45.308839154,2025-07-19 11:00:00,2025-07-19 11:00:00,2025-07-19 13:00:00,0.0,0.0
KM BINAIYA,LABUAN BAJO,2025-07-19 16:00:00,0.6682818090970636,2025-07-18 23:57:40.451694012,2025-07-19 16:00:00,2025-07-19 16:00:00,2025-07-19 18:00:00,0.0,0.0
KM LAMBELU,PANTOLOAN,2025-07-19 13:00:00,0.4400349023848727,2025-07-19 02:26:20.984433947,2025-07-19 13:00:00,2025-07-19 13:00:00,2025-07-19 15:00:00,0.0,0.0
KM CIREMAI,AMBON,2025-07-19 16:00:00,0.5541438261705912,2025-07-19 02:42:01.973418862,2025-07-19 16:00:00,2025-07-20 00:00:00,2025-07-20 03:00:00,8.0,8.0
KM BK SIGUNTANG,LEWOLEBA,2025-07-19 13:00:00,0.408337832277209,2025-07-19 03:11:59.611291250,2025-07-19 13:00:00,2025-07-19 13:00:00,2025-07-19 15:00:00,0.0,0.0
KM TILONGKABILA,BAU-BAU,2025-07-19 20:00:00,0.6636083137332858,2025-07-19 04:04:24.241693444,2025-07-19 20:00:00,2025-07-19 20:00:00,2025-07-19 22:00:00,0.0,0.0
KM WILIS,BIMA,2025-07-19 18:00:00,0.5574209345715164,2025-07-19 04:37:18.831253023,2025-07-19 18:00:00,2025-07-19 18:00:00,2025-07-19 19:00:00,0.0,0.0
KM BK SIGUNTANG,KUPANG,2025-07-19 22:00:00,0.7205203215816531,2025-07-19 04:42:27.044215344,2025-07-19 22:00:00,2025-07-19 22:00:00,2025-07-20 02:00:00,0.0,0.0
KM TIDAR,SURABAYA,2025-07-19 14:00:00,0.1298596175872253,2025-07-19 10:53:00.129040466,2025-07-19 14:00:00,2025-07-19 14:00:00,2025-07-19 17:00:00,0.0,0.0
KM KELIMUTU,PONTIANAK,2025-07-19 16:00:00,0.1890674949419684,2025-07-19 11:27:44.568437015,2025-07-19 16:00:00,2025-07-19 16:00:00,2025-07-19 20:00:00,0.0,0.0
KM SINABUNG,SORONG,2025-07-20 03:00:00,0.609637455152451,2025-07-19 12:22:07.323874828,2025-07-20 03:00:00,2025-07-20 03:00:00,2025-07-20 05:00:00,0.0,0.0
KM NGGAPULU,BAU-BAU,2025-07-19 22:00:00,0.2141849314763516,2025-07-19 16:51:34.421920445,2025-07-19 22:00:00,2025-07-19 22:00:00,2025-07-20 00:00:00,0.0,0.0
KM WILIS,WAIKELO,2025-07-20 06:00:00,0.5408176938171576,2025-07-19 17:01:13.351254197,2025-07-20 06:00:00,2025-07-20 06:00:00,2025-07-20 07:00:00,0.0,0.0
KM BK SIGUNTANG,LEWOLEBA,2025-07-20 09:00:00,0.5848721543665328,2025-07-19 18:57:47.045862731,2025-07-20 09:00:00,2025-07-20 09:00:00,2025-07-20 11:00:00,0.0,0.0
KM KELUD,BATAM,2025-07-20 05:00:00,0.4162049767261352,2025-07-19 19:00:39.890010863,2025-07-20 05:00:00,2025-07-20 05:00:00,2025-07-20 10:00:00,0.0,0.0
KM KELUD,TANJUNG BALAI KARIMUN,2025-07-20 13:00:00,0.7070057240644764,2025-07-19 20:01:54.705440831,2025-07-20 13:00:00,2025-07-20 13:00:00,2025-07-20 14:00:00,0.0,0.0
KM TATAMAILAU,AGATS,2025-07-19 22:00:00,0.0776838192531579,2025-07-19 20:08:08.118016527,2025-07-19 22:00:00,2025-07-19 22:00:00,2025-07-20 00:00:00,0.0,0.0
KM LABOBAR,AMBON,2025-07-20 04:00:00,0.3199317616100726,2025-07-19 20:19:17.895796889,2025-07-20 04:00:00,2025-07-20 04:00:00,2025-07-20 07:00:00,0.0,0.0
KM LABOBAR,BANDA,2025-07-20 15:00:00,0.747897129154036,2025-07-19 21:03:01.688041091,2025-07-20 15:00:00,2025-07-20 16:00:00,2025-07-20 18:00:00,1.0,1.0
KM KELIMUTU,TANJUNG PANDAN,2025-07-20 16:00:00,0.6792612526565633,2025-07-19 23:41:51.827770472,2025-07-20 16:00:00,2025-07-20 16:00:00,2025-07-20 18:00:00,0.0,0.0
KM SANGIANG,NAMLEA,2025-07-20 12:00:00,0.4718906710197264,2025-07-20 00:40:28.646023898,2025-07-20 12:00:00,2025-07-20 12:00:00,2025-07-20 16:00:00,0.0,0.0
KM NGGAPULU,MAKASSAR,2025-07-20 16:00:00,0.6299731518942828,2025-07-20 00:52:50.319676334,2025-07-20 16:00:00,2025-07-20 16:00:00,2025-07-20 19:00:00,0.0,0.0
KM SIRIMAU,KALABAHI,2025-07-20 09:00:00,0.3198557626174028,2025-07-20 01:19:24.462109856,2025-07-20 09:00:00,2025-07-20 09:00:00,2025-07-20 11:00:00,0.0,0.0
KM LAMBELU,TARAKAN,2025-07-20 10:00:00,0.3267095946840671,2025-07-20 02:09:32.291019296,2025-07-20 10:00:00,2025-07-20 10:00:00,2025-07-20 14:00:00,0.0,0.0
KM BK SIGUNTANG,MAUMERE,2025-07-20 17:00:00,0.5375393788755557,2025-07-20 04:05:56.597665154,2025-07-20 17:00:00,2025-07-20 17:00:00,2025-07-20 19:00:00,0.0,0.0
KM BINAIYA,MAKASSAR,2025-07-20 13:00:00,0.3415288502044583,2025-07-20 04:48:11.907342335,2025-07-20 13:00:00,2025-07-20 19:00:00,2025-07-21 00:00:00,6.0,6.0
KM CIREMAI,SORONG,2025-07-20 17:00:00,0.4536988200504176,2025-07-20 06:06:40.421947644,2025-07-20 17:00:00,2025-07-20 17:00:00,2025-07-20 19:00:00,0.0,0.0
KM LABOBAR,TUAL,2025-07-21 06:00:00,0.9894952131402088,2025-07-20 06:15:07.613584686,2025-07-21 06:00:00,2025-07-21 06:00:00,2025-07-21 09:00:00,0.0,0.0
KM LAMBELU,NUNUKAN,2025-07-20 20:00:00,0.5725599149866335,2025-07-20 06:15:30.823345156,2025-07-20 20:00:00,2025-07-20 20:00:00,2025-07-20 23:00:00,0.0,0.0
KM DOROLONDA,SORONG,2025-07-20 23:00:00,0.6598022635088219,2025-07-20 07:09:53.084432837,2025-07-20 23:00:00,2025-07-20 23:00:00,2025-07-21 02:00:00,0.0,0.0
KM DOBONSOLO,SURABAYA,2025-07-20 18:00:00,0.4239587527039185,2025-07-20 07:49:29.963766382,2025-07-20 18:00:00,2025-07-20 18:00:00,2025-07-20 21:00:00,0.0,0.0
KM TILONGKABILA,MAKASSAR,2025-07-20 20:00:00,0.4856274930262605,2025-07-20 08:20:41.784602532,2025-07-20 20:00:00,2025-07-21 00:00:00,2025-07-21 05:00:00,4.0,4.0
KM SINABUNG,BACAN,2025-07-20 21:00:00,0.4438565973953425,2025-07-20 10:20:50.789985044,2025-07-20 21:00:00,2025-07-20 21:00:00,2025-07-20 22:00:00,0.0,0.0
KM SANGIANG,SANANA,2025-07-21 06:00:00,0.7990933218484931,2025-07-20 10:49:18.336992290,2025-07-21 06:00:00,2025-07-21 06:00:00,2025-07-21 08:00:00,0.0,0.0
KM WILIS,WAINGAPU,2025-07-20 16:00:00,0.1815459764789581,2025-07-20 11:38:34.427632218,2025-07-20 16:00:00,2025-07-20 16:00:00,2025-07-20 20:00:00,0.0,0.0
KM BINAIYA,PARE-PARE,2025-07-21 01:00:00,0.5350818064496794,2025-07-20 12:09:28.931922749,2025-07-21 01:00:00,2025-07-21 01:00:00,2025-07-21 03:00:00,0.0,0.0
KM SIRIMAU,KUPANG,2025-07-21 00:00:00,0.437233345869445,2025-07-20 13:30:23.038916879,2025-07-21 00:00:00,2025-07-21 00:00:00,2025-07-21 06:00:00,0.0,0.0
KM TIDAR,MAKASSAR,2025-07-21 00:00:00,0.3765788448792381,2025-07-20 14:57:43.587802433,2025-07-21 00:00:00,2025-07-21 05:00:00,2025-07-21 08:00:00,5.0,5.0
KM BK SIGUNTANG,MAKASSAR,2025-07-21 13:00:00,0.8632289470782701,2025-07-20 16:16:57.018972440,2025-07-21 13:00:00,2025-07-21 13:00:00,2025-07-21 18:00:00,0.0,0.0
KM PANGRANGO,AMBON,2025-07-21 07:00:00,0.4621509375734925,2025-07-20 19:54:30.158993650,2025-07-21 07:00:00,2025-07-21 07:00:00,2025-07-21 20:00:00,0.0,0.0
KM SINABUNG,TERNATE,2025-07-21 05:00:00,0.3601595478134943,2025-07-20 20:21:22.215068914,2025-07-21 05:00:00,2025-07-21 05:00:00,2025-07-21 07:00:00,0.0,0.0
KM LABOBAR,DOBO,2025-07-21 16:00:00,0.7575883545946974,2025-07-20 21:49:04.366163018,2025-07-21 16:00:00,2025-07-21 16:00:00,2025-07-21 19:00:00,0.0,0.0
KM TILONGKABILA,LABUAN BAJO,2025-07-21 19:00:00,0.7140042109348459,2025-07-21 01:51:50.036175231,2025-07-21 19:00:00,2025-07-21 19:00:00,2025-07-21 21:00:00,0.0,0.0
KM SIRIMAU,LEWOLEBA,2025-07-21 17:00:00,0.6187862185493795,2025-07-21 02:08:56.870717334,2025-07-21 17:00:00,2025-07-21 17:00:00,2025-07-21 19:00:00,0.0,0.0
KM KELIMUTU,TANJUNG PRIOK,2025-07-21 12:00:00,0.4102827015887992,2025-07-21 02:09:11.574582729,2025-07-21 12:00:00,2025-07-21 12:00:00,2025-07-21 12:00:00,0.0,0.0
KM WILIS,ENDE,2025-07-21 07:00:00,0.1684219043417364,2025-07-21 02:57:28.347464873,2025-07-21 07:00:00,2025-07-21 07:00:00,2025-07-21 09:00:00,0.0,0.0
KM KELIMUTU,TANJUNG PRIOK,2025-07-21 12:00:00,0.3354756747118265,2025-07-21 03:56:54.901704898,2025-07-21 12:00:00,2025-07-21 12:00:00,2025-07-22 21:00:00,0.0,0.0
KM KELUD,BELAWAN,2025-07-21 13:00:00,0.3611659249133547,2025-07-21 04:19:55.264087485,2025-07-21 13:00:00,2025-07-21 13:00:00,2025-07-22 13:00:00,0.0,0.0
KM DOROLONDA,TERNATE,2025-07-21 21:00:00,0.57507553956002,2025-07-21 07:11:53.473382016,2025-07-21 21:00:00,2025-07-21 21:00:00,2025-07-21 23:00:00,0.0,0.0
KM SINABUNG,BITUNG,2025-07-21 17:00:00,0.3963471245155642,2025-07-21 07:29:15.608441854,2025-07-21 17:00:00,2025-07-21 17:00:00,2025-07-21 20:00:00,0.0,0.0
KM NGGAPULU,SURABAYA,2025-07-21 23:00:00,0.569864264873666,2025-07-21 09:19:23.727514916,2025-07-21 23:00:00,2025-07-21 23:00:00,2025-07-22 02:00:00,0.0,0.0
KM CIREMAI,NABIRE,2025-07-21 20:00:00,0.3470018129737413,2025-07-21 11:40:19.043359068,2025-07-21 20:00:00,2025-07-21 20:00:00,2025-07-21 22:00:00,0.0,0.0
KM TATAMAILAU,MERAUKE,2025-07-21 20:00:00,0.3414338893298909,2025-07-21 11:48:20.111961899,2025-07-21 20:00:00,2025-07-21 20:00:00,2025-07-22 18:00:00,0.0,0.0
KM TILONGKABILA,BIMA,2025-07-22 04:00:00,0.6586997999770958,2025-07-21 12:11:28.337281980,2025-07-22 04:00:00,2025-07-22 04:00:00,2025-07-22 06:00:00,0.0,0.0
KM DOROLONDA,BITUNG,2025-07-22 08:00:00,0.8142167732374737,2025-07-21 12:27:31.670792284,2025-07-22 08:00:00,2025-07-22 08:00:00,2025-07-22 10:00:00,0.0,0.0
KM WILIS,KUPANG,2025-07-22 01:00:00,0.5204550802322024,2025-07-21 12:30:32.681067938,2025-07-22 01:00:00,2025-07-22 01:00:00,2025-07-22 09:00:00,0.0,0.0
KM LAMBELU,BALIKPAPAN,2025-07-22 02:00:00,0.4746723211838001,2025-07-21 14:36:28.311449721,2025-07-22 02:00:00,2025-07-22 02:00:00,2025-07-22 04:00:00,0.0,0.0
KM DOBONSOLO,MAKASSAR,2025-07-22 02:00:00,0.4648021962230661,2025-07-21 14:50:41.090246326,2025-07-22 02:00:00,2025-07-22 02:00:00,2025-07-22 06:00:00,0.0,0.0
